username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
aimfri|2014-01-28 10:35|0|0|"pagame mis horas de trabajo VERTI !!!!!!: jjajaja no creo que te paguen ni un centimo que bueno http:// bit.ly/1hHVn5o #hogaraimfri"|||#hogaraimfri|"428099125066727424"|https://twitter.com/aimfri/status/428099125066727424
MelisaPoveda|2014-01-28 03:03|0|0|"Bueno te comprendo y pues te lo al vertí espero estés bien y sigas con ese hermoso carisma @Fla_ca_"||@Fla_ca_||"427985321859776512"|https://twitter.com/MelisaPoveda/status/427985321859776512
jesmonsi|2014-01-20 04:51|0|0|"@KarlieRogue ¿es sólo con hielo? Yo lo vertí en un café caliente, es bueno el sabor."||@KarlieRogue||"425113426252156928"|https://twitter.com/jesmonsi/status/425113426252156928
AleRomeroPrieto|2014-01-01 00:40|0|1|"@antonio_parcelj bueno anno dalla Spagna! Spero verti presto!"||@antonio_parcelj||"418164779069341696"|https://twitter.com/AleRomeroPrieto/status/418164779069341696
aimfri|2013-12-06 02:10|0|0|"Se puede trollear a verti de esta manera?: No, Mocogrande, no. No se puede. Bueno perdón, si podr... http:// bit.ly/1iEyX98 #motosaimfri"|||#motosaimfri|"408765455390625793"|https://twitter.com/aimfri/status/408765455390625793
georgetato|2013-11-27 00:19|1|0|"bueno yo se los al vertí o no? >>@SileOVIEDO1 @mcolozza @titomara @rudaher62 @memdizabal @mayorgamiriam"||@SileOVIEDO1 @mcolozza @titomara @rudaher62 @memdizabal @mayorgamiriam||"405475900377927680"|https://twitter.com/georgetato/status/405475900377927680
georgetato|2013-11-26 21:47|2|1|"@SileOVIEDO1 @mcolozza @titomara @mayorgamiriam @rudaher62 @memdizabal bueno que conste yo se los al vertí no quiero pataleo."||@SileOVIEDO1 @mcolozza @titomara @mayorgamiriam @rudaher62 @memdizabal||"405437593501704193"|https://twitter.com/georgetato/status/405437593501704193
Dizziee21|2013-11-11 17:53|0|0|"@Verosimill Bueno , estamos hablando vertí"||@Verosimill||"399943038266769408"|https://twitter.com/Dizziee21/status/399943038266769408
CondeBond|2013-11-06 15:30|0|0|"@_aserrano Bueno . De ahí como el Toshiba que adquirí para un ex-jefe que le vertí café con leche encima... eso no es ná! :OP @zanguanga"||@_aserrano @zanguanga||"398094976283717632"|https://twitter.com/CondeBond/status/398094976283717632
drissarfal|2013-11-04 12:42|0|0|"Que bueno el nuevo Slogan de Vertí : después de un 2013 pésimo solo puedo llegar un 2014 mejor ! Solo le falta Amén !"||||"397328039149060096"|https://twitter.com/drissarfal/status/397328039149060096
Armenta005|2013-10-31 01:00|0|0|"@uldaalicia 13 verti y termino bueno me falta el mapa namas"||@uldaalicia||"395701816442105856"|https://twitter.com/Armenta005/status/395701816442105856
SonnyReptile|2013-10-30 03:23|0|0|"@ArielCortesJB Viste verti ? bueno una cuadra antes.."||@ArielCortesJB||"395375348856008704"|https://twitter.com/SonnyReptile/status/395375348856008704
BrandonLira_19|2013-10-22 05:50|0|0|"@Mauri1Lozano @izmasuarez @DannyCitlalli @JairZuckerman @crazy_for_la_cq jaja bueno eh no digas q no te lo al vertí XD"||@Mauri1Lozano @izmasuarez @DannyCitlalli @JairZuckerman @crazy_for_la_cq||"392498045901737985"|https://twitter.com/BrandonLira_19/status/392498045901737985
Azahar_13|2013-10-15 11:00|0|1|"¿De verdad que Verti tiene clientes? Bueno , en Españistán cualquier aberración es posible. Hasta se dio la mayoría absoluta al PP..."||||"390039341311209472"|https://twitter.com/Azahar_13/status/390039341311209472
otcdrug|2013-10-09 10:16|0|0|"lo bueno es que el rebote usa esta ya en marcha y el del Ibex y europa ídem y eso da buen clima..tal vez se ponga loca la verti ejje"||||"387854189851713536"|https://twitter.com/otcdrug/status/387854189851713536
aimfri|2013-10-07 09:33|0|0|"Opiniones Seguros Verti de 6 ruedas, ¿qué cubre? ¿Es bueno ?: Yo diria que es mejor que los tengas... http:// bit.ly/17M9eEo #motosaimfri"|||#motosaimfri|"387118452697092098"|https://twitter.com/aimfri/status/387118452697092098
vertiseguros|2013-10-03 18:01|3|1|"¡Nos hemos lleva'o el gato al agua! Bueno , ¡el agua al gato! MT @vivictoria90 pobrecito el gato del anuncio de Verti tooodo mojado el animal"||@vivictoria90||"385796832896368641"|https://twitter.com/vertiseguros/status/385796832896368641
otcdrug|2013-09-29 20:36|0|0|"VERTI sacara en breve una nota a la cmnv..FACIL fácil que sea algo corporativo..opa fusión reestructuración nueva de deuda etc..algo bueno !"||||"384386229824798720"|https://twitter.com/otcdrug/status/384386229824798720
momiademelli|2013-09-26 00:10|0|0|"@mercenariojoejr tenes razon de los estudios de laura verti bueno lo mismo pregunta komo declararon mis testigos,peuchelle,ulises,tenenbaun"||@mercenariojoejr||"382990566809542656"|https://twitter.com/momiademelli/status/382990566809542656
aimfri|2013-09-19 09:50|0|0|"Opiniones Seguros Verti de 6 ruedas, ¿qué cubre? ¿Es bueno ?: Buf verti no sé yo, eh. Además si te van ... http:// bit.ly/1faAJe7 #aimfri"|||#aimfri|"380599808685129728"|https://twitter.com/aimfri/status/380599808685129728
kikiribu_23|2013-09-19 06:45|0|0|"Me miro en el espejo y digo que pinche feo estoy me miro la entre pierna y vertí que algo bueno tengo xD"||||"380553271644921856"|https://twitter.com/kikiribu_23/status/380553271644921856
darkpko|2013-09-18 02:31|1|0|"@SmilehLOLz apenas hoy te conocí por el stream que vertí desde mi móvil y que bueno ya hacen falta en español y además buenos...sigue así"||@SmilehLOLz||"380126888586653696"|https://twitter.com/darkpko/status/380126888586653696
aimfri|2013-09-09 10:56|0|0|"Opiniones Seguros Verti de 6 ruedas, ¿qué cubre? ¿Es bueno ?: Si te sale buen precio tal vez no sea mal... http:// bit.ly/1e7SmNE #aimfri"|||#aimfri|"376992585589334016"|https://twitter.com/aimfri/status/376992585589334016
Loveszaynsmile|2013-09-06 09:34|0|0|"#AndaluciaWantWWTA bueno me voy a verti"|||#AndaluciaWantWWTA|"375884757294264320"|https://twitter.com/Loveszaynsmile/status/375884757294264320
aimfri|2013-08-30 08:49|0|0|"Opiniones Seguros Verti de 6 ruedas, ¿qué cubre? ¿Es bueno ?: Sobretodo es económico. Te cubre el coche... http:// bit.ly/1dwu7sa #aimfri"|||#aimfri|"373336662442385409"|https://twitter.com/aimfri/status/373336662442385409
Smmrtms|2013-08-23 14:53|0|0|"Jejejejjejjejjejjjjjjjjjjjjjjjjjjje temedme. Bueno no que no voy a tener móvil, Marina despierta, VERTI"||||"370891444505956352"|https://twitter.com/Smmrtms/status/370891444505956352
RojoBe_happy|2013-08-12 18:48|0|0|"Estaria bueno que me falte Verti"||||"366964394413920256"|https://twitter.com/RojoBe_happy/status/366964394413920256
aimfri|2013-08-05 11:31|0|0|"Opiniones Seguros Verti de 6 ruedas, ¿qué cubre? ¿Es bueno ?: Ronaldo lo barato sale caro, nosotros tra... http:// bit.ly/14YzQfQ #aimfri"|||#aimfri|"364317627230863360"|https://twitter.com/aimfri/status/364317627230863360
aimfri|2013-08-05 10:40|0|0|"Opiniones Seguros Verti de 6 ruedas, ¿qué cubre? ¿Es bueno ?: Buenas, sobre precio creo que está muy bi... http:// bit.ly/1c25JOg #aimfri"|||#aimfri|"364304936919506944"|https://twitter.com/aimfri/status/364304936919506944
Abi_copyright|2013-08-05 01:05|0|0|"Bueno mañana a acualandia!!! Ha probar Verti -Go!!! Con mi prii @Mr_RLS12 ."||@Mr_RLS12||"364160303845896192"|https://twitter.com/Abi_copyright/status/364160303845896192
Lucyy04|2013-08-04 03:53|0|0|"Que hedmosii!! Yo también, ya falta menos menos. @Vbethelmy : @Lucyy04 bueno porque quieri verti :$"||@Vbethelmy @Lucyy04||"363840035935621120"|https://twitter.com/Lucyy04/status/363840035935621120
