username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
Marcosdaviiid|2014-04-07 10:24|0|0|"Vertí una lágrima porque te estoy extrañando, Aún estoy bien para sonreír Chica, ahora pienso en ti todos los... http:// fb.me/2RP4iEq0X"||||"453085881235017728"|https://twitter.com/Marcosdaviiid/status/453085881235017728
yo_el_Rafa|2014-04-07 06:12|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"453022491003207680"|https://twitter.com/yo_el_Rafa/status/453022491003207680
MaleGonzzalez|2014-04-07 04:27|0|0|"Vertí una lágrima porque te estoy extrañando, aún estoy bien para sonreír"||||"452996102837772288"|https://twitter.com/MaleGonzzalez/status/452996102837772288
SheiiNewells|2014-04-06 23:25|0|0|"Verti puto y la re concha bien puta que te re mil pariooo"||||"452920154679431168"|https://twitter.com/SheiiNewells/status/452920154679431168
anyelml|2014-04-05 23:32|0|1|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días."||||"452559339270991872"|https://twitter.com/anyelml/status/452559339270991872
Lucianoreynalok|2014-04-05 04:22|0|0|"Vertí una lágrima porque te estoy extrañando, aún estoy bien para sonreír"||||"452269934140084225"|https://twitter.com/Lucianoreynalok/status/452269934140084225
JosMatiaslml|2014-04-05 03:43|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días"||||"452260229775130624"|https://twitter.com/JosMatiaslml/status/452260229775130624
MartiinezMauro|2014-04-04 16:39|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír ♫"||||"452093203836321792"|https://twitter.com/MartiinezMauro/status/452093203836321792
MMiikaaAgustina|2014-04-04 10:06|0|0|"Vertí una lágrima porque te estoy extrañando, aún estoy bien para sonreír.♪"||||"451994316140216321"|https://twitter.com/MMiikaaAgustina/status/451994316140216321
Chingatumami|2014-04-04 00:33|0|0|"Vertí una lagrima por que te estoy extrañando, aun estoy bien para sonreír, chica ahora pienso en ti todos los... http:// fb.me/3yxUKLLPP"||||"451850043889164288"|https://twitter.com/Chingatumami/status/451850043889164288
merzhekrdona|2014-04-03 01:44|0|0|"https://www. youtube.com/watch?v=_1pyNA YNVwY&list=LLCvhQntziCEFWVDWnKUQgYw … Vertí Una Lagrima PorQ' Te Estoy Extrañando, Aun Estoy Bien Para Sonreír, Ahora Pienso En Ti Todos Los Días <3"||||"451505592478482432"|https://twitter.com/merzhekrdona/status/451505592478482432
Algeciras1|2014-04-02 11:36|0|0|"@albgranados @Fenix_Directo yo tengo Verti y me va muy bien Fenix es demasiado cara pedi presupuestos todo riesgo y se pasaban de 700€"||@albgranados @Fenix_Directo||"451292162635104256"|https://twitter.com/Algeciras1/status/451292162635104256
LyliCr|2014-04-02 03:43|0|0|"Vertí una lágrima porque te estoy extrañando aún estoy bien para sonreír. Chico, ahora pienso en ti todos los... http:// fb.me/1fTx4t70d"||||"451172915854069761"|https://twitter.com/LyliCr/status/451172915854069761
fariasjulii|2014-04-02 02:26|0|0|"Vertí una lágrima porque te estoy extrañando, aún estoy bien para sonreír"||||"451153588812001280"|https://twitter.com/fariasjulii/status/451153588812001280
GoonzaKiebe|2014-04-01 22:36|0|0|"Verti una lagrima porque te estoy extrañando aun estoy bien para sonreir Chica,ahora pienso en ti todos los dias"||||"451095660688076800"|https://twitter.com/GoonzaKiebe/status/451095660688076800
Jhonier_14|2014-04-01 18:32|0|1|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en ti todos los días.."||||"451034327099650048"|https://twitter.com/Jhonier_14/status/451034327099650048
PibaIncogible6|2014-04-01 00:23|0|0|"Escuchando a @gunsnroses - Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír chica, ahora pienso en tí todos los días♪"||@gunsnroses||"450760277769080832"|https://twitter.com/PibaIncogible6/status/450760277769080832
MMiikaaAgustina|2014-03-31 09:16|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír ♪"||||"450532045866147840"|https://twitter.com/MMiikaaAgustina/status/450532045866147840
o_verti|2014-03-31 07:02|0|0|"Y bien te confesaras, Ya tolere mal oido por todo ese tiempo con las demas cosas."||||"450498281961844736"|https://twitter.com/o_verti/status/450498281961844736
micamullally|2014-03-31 06:27|0|0|"Vertí una lágrima porque te estoy extrañando, aun estoy bien para sonreir. pic.twitter.com/qZ8Uy56HqF"||||"450489662231306241"|https://twitter.com/micamullally/status/450489662231306241
GimenaCalabrese|2014-03-30 22:01|2|0|"" Vertí una lágrima porque te estoy extrañando,Aún estoy bien para sonreír"-patience"||||"450362080982761472"|https://twitter.com/GimenaCalabrese/status/450362080982761472
zoso_kevin|2014-03-30 04:57|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"450104585193922561"|https://twitter.com/zoso_kevin/status/450104585193922561
colman_duran|2014-03-28 22:50|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días! #GNR"|||#GNR|"449664750381969409"|https://twitter.com/colman_duran/status/449664750381969409
LucilaBelegni|2014-03-28 17:20|0|0|"Vertí una lágrima porque te estoy extrañando. Aún estoy bien para sonreír"||||"449581781025845248"|https://twitter.com/LucilaBelegni/status/449581781025845248
luojd|2014-03-28 05:48|0|0|"vertí una lágrima porque te estoy extrañando,aún estoy bien para sonreír..."||||"449407698212491264"|https://twitter.com/luojd/status/449407698212491264
jorgito__CARP|2014-03-27 02:55|3|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír... Guns N' Roses - Patience: http:// youtu.be/ErvgV4P6Fzc vía @YouTube"||@YouTube||"449001671658446848"|https://twitter.com/jorgito__CARP/status/449001671658446848
firstfield1|2014-03-27 01:25|0|0|"Que bien le salió el cambio a Verti !!"||||"448978962770067456"|https://twitter.com/firstfield1/status/448978962770067456
juanrugiero7|2014-03-25 18:24|0|0|"Vertí una lágrima porque te estoy extrañando,aún estoy bien para sonreír."||||"448510871841832961"|https://twitter.com/juanrugiero7/status/448510871841832961
solvargas12|2014-03-24 21:54|0|0|"Vertí una lágrima porque te estoy extrañando. Aún estoy bien para sonreír."||||"448201188027432960"|https://twitter.com/solvargas12/status/448201188027432960
Missa_Vzqz|2014-03-24 03:52|0|0|"" Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en ti todos los... http:// fb.me/35KqbrDwP"||||"447928968247656448"|https://twitter.com/Missa_Vzqz/status/447928968247656448
elybenitez_|2014-03-23 01:36|0|0|"Verti una lagrima por que te estoy extrañando, aun estoy bien para sonreir♪"||||"447532322519527424"|https://twitter.com/elybenitez_/status/447532322519527424
aimfri|2014-03-21 10:16|0|0|"VERTI 6 ruedas: A mí verti me sale muy bien de precio y nunca he tenido problemas… http:// bit.ly/1kOHjZK #autosaimfri"|||#autosaimfri|"446938423354335232"|https://twitter.com/aimfri/status/446938423354335232
Carlos_Mora13|2014-03-21 06:55|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días."||||"446887775208357889"|https://twitter.com/Carlos_Mora13/status/446887775208357889
CaamiiGH|2014-03-21 04:04|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"446844789091467264"|https://twitter.com/CaamiiGH/status/446844789091467264
osckibbk|2014-03-20 01:32|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"446444094974623744"|https://twitter.com/osckibbk/status/446444094974623744
o_verti|2014-03-19 12:33|0|0|"Bien Lobo te reto a decirte eso, sabes porque estoy enojado conmigo mismo?"||||"446248199729065984"|https://twitter.com/o_verti/status/446248199729065984
AndresOspinaM96|2014-03-18 16:17|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días♫"||||"445941996671500289"|https://twitter.com/AndresOspinaM96/status/445941996671500289
plobnrgforjonas|2014-03-18 00:01|0|0|"El del anuncio de Verti sabe guiñar el ojo tan bien como yo. Pista: no."||||"445696434055413760"|https://twitter.com/plobnrgforjonas/status/445696434055413760
Laureano_Cuervo|2014-03-17 05:05|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír ♫♪"||||"445410668192473088"|https://twitter.com/Laureano_Cuervo/status/445410668192473088
CamiGonzalezABG|2014-03-16 07:34|0|0|"Vertí una lágrima porque te estoy extrañando. Aún estoy bien para sonreír-"||||"445085728939462656"|https://twitter.com/CamiGonzalezABG/status/445085728939462656
o_verti|2014-03-14 10:35|0|0|"Lobo una advertencia y no es una amenaza intentando "hacer el bien " no es simple es tan ni facil de decir que lo haz experimentado por años."||||"444406364882743296"|https://twitter.com/o_verti/status/444406364882743296
AlwaysWithhLali|2014-03-14 06:29|0|0|"Vertí una lágrima porque te estoy extrañando aún estoy bien para sonreír #KCA #VoteLali"|||#KCA #VoteLali|"444344666331578368"|https://twitter.com/AlwaysWithhLali/status/444344666331578368
victor1085|2014-03-12 17:56|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los... http:// fb.me/6tQ1oAeWn"||||"443792582678548482"|https://twitter.com/victor1085/status/443792582678548482
AndresOspinaM96|2014-03-12 16:16|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días...♫ :$$"||||"443767613949480960"|https://twitter.com/AndresOspinaM96/status/443767613949480960
HayesToti|2014-03-12 04:28|0|0|"http:// youtu.be/I9xSxRx5enM Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"443589269341224961"|https://twitter.com/HayesToti/status/443589269341224961
CesarEnkar71|2014-03-12 00:24|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los... http:// fb.me/2NNtKS8Pt"||||"443528036294881281"|https://twitter.com/CesarEnkar71/status/443528036294881281
AndresOspinaM96|2014-03-11 17:24|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en ti todos los días♫"||||"443422112045625344"|https://twitter.com/AndresOspinaM96/status/443422112045625344
beluquijada|2014-03-10 00:28|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chico, ahora pienso en tí todos los días ~"||||"442804251312414720"|https://twitter.com/beluquijada/status/442804251312414720
euchiamu|2014-03-09 20:11|0|0|"Vertí una lágrima porque te estoy extrañando, aún estoy bien para sonreír"||||"442739468630769665"|https://twitter.com/euchiamu/status/442739468630769665
deadly_nymph|2014-03-09 16:17|0|0|"Vertí una lágrima porque te estoy extrañando, aún estoy bien para sonreír, ahora pienso en tí todos los días."||||"442680608528277504"|https://twitter.com/deadly_nymph/status/442680608528277504
FacuuhGomez|2014-03-08 20:01|0|0|"1,2,1,2,3,4 Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"442374463360073728"|https://twitter.com/FacuuhGomez/status/442374463360073728
NataliaVarelaa_|2014-03-07 17:28|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"441973799018569729"|https://twitter.com/NataliaVarelaa_/status/441973799018569729
juanrugiero7|2014-03-05 07:19|0|0|"Vertí una lágrima porque te estoy extrañando,aún estoy bien para sonreír ."||||"441095579968344064"|https://twitter.com/juanrugiero7/status/441095579968344064
